חודש/שנה קלנדרי/ת,מקט,תחזית
10.2019,2429,"1,150 קג"
10.2019,629,"8,513 קג"
10.2019,2458,450 קג
10.2019,966,"23,905 קג"
10.2019,891,"4,137 קג"
10.2019,852,"3,756 קג"
10.2019,853,"3,285 קג"
10.2019,1022,"36,163 קג"
10.2019,1024,"2,113 קג"
10.2019,1640,425 קג
10.2019,1641,415 קג
10.2019,1055,"10,534 קג"
10.2019,1056,"6,298 קג"
10.2019,885,"25,647 קג"
10.2019,925,"11,344 קג"
10.2019,972,"3,628 קג"
10.2019,973,"1,982 קג"
10.2019,974,"2,217 קג"
10.2019,886,"3,363 קג"
10.2019,956,"3,000 קג"
10.2019,975,"10,493 קג"
10.2019,1035,"3,705 קג"
10.2019,824,"3,173 קג"
10.2019,920,"60,933 קג"
10.2019,238,180 קג
10.2019,825,"3,371 קג"
10.2019,826,"7,498 קג"
10.2019,842,550 קג
10.2019,1570,"1,307 קג"
10.2019,1339,"3,571 קג"
10.2019,1340,"5,992 קג"
10.2019,648,"4,247 קג"
10.2019,676,"9,781 קג"
10.2019,1571,"1,055 קג"
10.2019,1572,"1,935 קג"
10.2019,1573,"4,326 קג"
10.2019,1574,"3,611 קג"
10.2019,2196,"1,065 קג"
10.2019,100,"4,274 קג"
10.2019,94,"2,098 קג"
10.2019,34,"5,630 קג"
10.2019,66,"2,667 קג"
10.2019,1575,"2,670 קג"
10.2019,105,"3,436 קג"
10.2019,101,"3,833 קג"
10.2019,2197,"1,193 קג"
10.2019,2198,"1,189 קג"
10.2019,2185,775 קג
10.2019,2199,"1,476 קג"
10.2019,362,"2,500 קג"
10.2019,2186,"2,482 קג"
10.2019,2187,"1,663 קג"
10.2019,1077,"5,519 קג"
10.2019,1078,"5,518 קג"
10.2019,1079,"5,310 קג"
10.2019,294,324 קג
10.2019,2210,"2,372 קג"
10.2019,2211,"2,970 קג"
10.2019,2224,927 קג
10.2019,2212,"1,938 קג"
10.2019,2213,"1,973 קג"
10.2019,1642,32 קג
10.2019,1108,"20,658 קג"
10.2019,1082,"27,574 קג"
10.2019,1083,"88,949 קג"
10.2019,718,900 קג
10.2019,1109,"17,999 קג"
10.2019,1117,"18,806 קג"
10.2019,2036,"1,167 קג"
10.2019,1549,"1,276 קג"
10.2019,1060,"20,764 קג"
10.2019,1118,"15,701 קג"
10.2019,929,"43,151 קג"
10.2019,153,"4,354 קג"
10.2019,154,"2,147 קג"
10.2019,383,"1,668 קג"
10.2019,155,989 קג
10.2019,156,933 קג
10.2019,656,"4,887 קג"
10.2019,641,769 קג
10.2019,405,392 קג
10.2019,406,"1,092 קג"
10.2019,157,"1,792 קג"
10.2019,159,"1,565 קג"
10.2019,161,"4,390 קג"
10.2019,140,481 קג
10.2019,141,318 קג
10.2019,2393,114 קג
10.2019,325,"2,509 קג"
10.2019,987,"18,717 קג"
10.2019,988,"41,987 קג"
10.2019,642,607 קג
10.2019,976,"3,608 קג"
10.2019,2394,520 קג
10.2019,162,"1,938 קג"
10.2019,163,"3,088 קג"
10.2019,164,"3,003 קג"
10.2019,142,623 קג
10.2019,143,530 קג
10.2019,165,"5,912 קג"
10.2019,2395,121 קג
10.2019,480,"3,133 קג"
10.2019,481,"3,133 קג"
10.2019,43,"12,365 קג"
10.2019,2559,"2,578 קג"
10.2019,45,"4,218 קג"
10.2019,46,"7,848 קג"
10.2019,47,"3,912 קג"
10.2019,49,"5,749 קג"
10.2019,649,"4,161 קג"
10.2019,643,"1,451 קג"
10.2019,719,986 קג
10.2019,1151,775 קג
10.2019,1152,"4,571 קג"
10.2019,1153,"2,371 קג"
10.2019,977,"3,027 קג"
10.2019,703,"3,017 קג"
10.2019,704,"3,147 קג"
10.2019,705,"2,888 קג"
10.2019,2431,835 קג
10.2019,1157,"26,926 קג"
10.2019,482,"1,951 קג"
10.2019,483,"3,109 קג"
10.2019,484,"2,856 קג"
10.2019,2261,396 קג
10.2019,1580,487 קג
10.2019,1139,"105,506 קג"
10.2019,384,460 קג
10.2019,385,776 קג
10.2019,187,"3,260 קג"
10.2019,1513,800 קג
10.2019,188,"4,453 קג"
10.2019,189,"3,079 קג"
10.2019,190,"3,218 קג"
10.2019,191,"1,466 קג"
10.2019,167,754 קג
10.2019,665,"1,669 קג"
10.2019,939,"33,123 קג"
10.2019,296,683 קג
10.2019,24,"4,468 קג"
10.2019,2214,902 קג
10.2019,2227,621 קג
10.2019,1594,335 קג
10.2019,485,"1,394 קג"
10.2019,486,"1,402 קג"
10.2019,487,"1,169 קג"
10.2019,488,"1,448 קג"
10.2019,144,665 קג
10.2019,327,"2,279 קג"
10.2019,505,"6,525 קג"
10.2019,507,"2,785 קג"
10.2019,508,"2,363 קג"
10.2019,509,"5,187 קג"
10.2019,1581,"1,411 קג"
10.2019,2038,"2,984 קג"
10.2019,2511,"1,822 קג"
10.2019,2512,"1,248 קג"
10.2019,50,"6,800 קג"
10.2019,735,280 קג
10.2019,684,"4,243 קג"
10.2019,1158,"4,363 קג"
10.2019,2398,975 קג
10.2019,386,414 קג
10.2019,2201,"1,356 קג"
10.2019,2228,"3,143 קג"
10.2019,741,"1,047 קג"
10.2019,747,"10,184 קג"
10.2019,748,"16,830 קג"
10.2019,749,"11,134 קג"
10.2019,106,"3,921 קג"
10.2019,2366,"1,213 קג"
10.2019,2368,675 קג
10.2019,685,"6,197 קג"
10.2019,2229,"1,831 קג"
10.2019,2230,"1,124 קג"
10.2019,2192,550 קג
10.2019,2202,"2,158 קג"
10.2019,2203,"1,107 קג"
10.2019,742,"1,047 קג"
10.2019,743,"1,901 קג"
10.2019,2358,"3,460 קג"
10.2019,2359,"2,004 קג"
10.2019,1200,"8,195 קג"
10.2019,1201,"5,418 קג"
10.2019,2204,"1,795 קג"
10.2019,2180,"4,333 קג"
10.2019,750,"17,388 קג"
10.2019,751,"9,086 קג"
10.2019,2360,"1,619 קג"
10.2019,2361,"1,294 קג"
10.2019,328,897 קג
10.2019,752,"6,925 קג"
10.2019,737,334 קג
10.2019,738,343 קג
10.2019,739,"1,010 קג"
10.2019,1582,325 קג
10.2019,2432,121 קג
10.2019,2231,"1,139 קג"
10.2019,2215,803 קג
10.2019,2433,625 קג
10.2019,2434,835 קג
10.2019,329,509 קג
10.2019,1415,"32,300 קג"
10.2019,1416,"12,835 קג"
10.2019,1417,"10,636 קג"
10.2019,2362,860 קג
10.2019,838,"75,798 קג"
10.2019,720,"5,070 קג"
10.2019,313,"6,954 קג"
10.2019,69,172 קג
10.2019,84,245 קג
10.2019,298,"3,287 קג"
10.2019,299,"1,896 קג"
10.2019,263,"1,299 קג"
10.2019,314,"2,425 קג"
10.2019,264,483 קג
10.2019,265,983 קג
10.2019,887,"41,779 קג"
10.2019,231,"1,080 קג"
10.2019,2590,"5,252 קג"
10.2019,2399,142 קג
10.2019,400,"3,437 קג"
10.2019,401,"2,471 קג"
10.2019,300,"2,620 קג"
10.2019,2346,"3,824 קג"
10.2019,427,"2,389 קג"
10.2019,721,"1,435 קג"
10.2019,493,"3,133 קג"
10.2019,396,110 קג
10.2019,2301,979 קג
10.2019,2363,"1,077 קג"
10.2019,2347,"3,040 קג"
10.2019,107,"5,208 קג"
10.2019,1792,916 קג
10.2019,1793,"1,461 קג"
10.2019,1794,"1,241 קג"
10.2019,1795,"2,819 קג"
10.2019,1796,"2,406 קג"
10.2019,1797,"1,896 קג"
10.2019,2026,"9,596 קג"
10.2019,2027,"4,133 קג"
10.2019,1798,761 קג
10.2019,1799,"1,335 קג"
10.2019,873,"9,672 קג"
10.2019,874,858 קג
10.2019,875,"3,821 קג"
10.2019,2330,"8,500 קג"
10.2019,940,"19,956 קג"
10.2019,1352,"17,624 קג"
10.2019,1274,"8,699 קג"
10.2019,1293,"5,930 קג"
10.2019,1316,"6,706 קג"
10.2019,1317,"10,863 קג"
10.2019,1318,"8,500 קג"
10.2019,180,"2,030 קג"
10.2019,700,"13,928 קג"
10.2019,723,"1,304 קג"
10.2019,1319,"2,841 קג"
10.2019,1320,"3,308 קג"
10.2019,2486,590 קג
10.2019,949,"4,731 קג"
10.2019,2297,"7,019 קג"
10.2019,740,624 קג
10.2019,753,"2,770 קג"
10.2019,856,"3,831 קג"
10.2019,857,"3,513 קג"
10.2019,902,"8,328 קג"
10.2019,903,"8,155 קג"
10.2019,954,"9,819 קג"
10.2019,876,"5,159 קג"
10.2019,894,"2,009 קג"
10.2019,993,"16,259 קג"
10.2019,994,"12,117 קג"
10.2019,1036,"9,347 קג"
10.2019,108,"3,456 קג"
10.2019,1217,"2,584 קג"
10.2019,1218,"1,072 קג"
10.2019,1219,554 קג
10.2019,1220,"1,147 קג"
10.2019,1221,"2,584 קג"
10.2019,1222,722 קג
10.2019,1322,629 קג
10.2019,1323,"2,011 קג"
10.2019,1324,404 קג
10.2019,2219,496 קג
10.2019,1137,"269,630 קג"
10.2019,930,"17,921 קג"
10.2019,931,"9,402 קג"
10.2019,1091,"722,428 קג"
10.2019,2234,"1,207 קג"
10.2019,1045,"6,049 קג"
10.2019,1072,"1,496 קג"
10.2019,2437,310 קג
10.2019,1073,323 קג
10.2019,1074,379 קג
10.2019,2438,292 קג
10.2019,1075,565 קג
10.2019,2439,310 קג
10.2019,2406,292 קג
10.2019,2407,237 קג
10.2019,2408,228 קג
10.2019,1066,"5,112 קג"
10.2019,51,902 קג
10.2019,957,"3,107 קג"
10.2019,942,"17,866 קג"
10.2019,839,"21,178 קג"
10.2019,89,"2,346 קג"
10.2019,791,"1,511 קג"
10.2019,2179,908 קג
10.2019,1120,"15,636 קג"
10.2019,1121,"16,896 קג"
10.2019,2308,"26,346 קג"
10.2019,2313,"7,425 קג"
10.2019,2309,"3,072 קג"
10.2019,2310,"2,639 קג"
10.2019,2314,"14,254 קג"
10.2019,124,485 קג
10.2019,2327,"2,025 קג"
10.2019,2440,310 קג
10.2019,2441,415 קג
10.2019,754,"10,611 קג"
10.2019,2445,"1,570 קג"
10.2019,2561,"3,236 קג"
10.2019,1466,"1,063 קג"
10.2019,697,"1,295 קג"
10.2019,792,"1,979 קג"
10.2019,793,"3,826 קג"
10.2019,794,696 קג
10.2019,1000,345 קג
10.2019,2409,117 קג
10.2019,677,"2,725 קג"
10.2019,2403,117 קג
10.2019,2410,117 קג
10.2019,2411,177 קג
10.2019,2412,117 קג
10.2019,171,886 קג
10.2019,1076,441 קג
10.2019,1110,"28,617 קג"
10.2019,36,"2,139 קג"
10.2019,2328,"1,865 קג"
10.2019,950,"7,164 קג"
10.2019,895,"5,982 קג"
10.2019,896,"6,822 קג"
10.2019,2236,"1,207 קג"
10.2019,618,"2,306 קג"
10.2019,1336,"2,141 קג"
10.2019,2262,333 קג
10.2019,724,"1,915 קג"
10.2019,2263,800 קג
10.2019,2264,450 קג
10.2019,1554,"1,613 קג"
10.2019,1555,"1,361 קג"
10.2019,1249,"2,761 קג"
10.2019,1250,"2,761 קג"
10.2019,1251,"2,318 קג"
10.2019,1252,"2,640 קג"
10.2019,1556,"1,719 קג"
10.2019,2520,275 קג
10.2019,2521,275 קג
10.2019,1253,"2,640 קג"
10.2019,951,"6,748 קג"
10.2019,952,"5,086 קג"
10.2019,268,223 קג
10.2019,1048,"28,964 קג"
10.2019,2237,721 קג
10.2019,933,"12,722 קג"
10.2019,1338,468 קג
10.2019,755,"16,244 קג"
10.2019,90,"2,431 קג"
10.2019,197,"2,270 קג"
10.2019,2563,"8,388 קג"
10.2019,2318,"3,563 קג"
10.2019,172,610 קג
10.2019,198,"2,561 קג"
10.2019,199,"1,876 קג"
10.2019,200,"2,433 קג"
10.2019,2238,"1,742 קג"
10.2019,1457,"1,469 קג"
10.2019,1458,"1,469 קג"
10.2019,1467,"1,167 קג"
10.2019,2239,"1,376 קג"
10.2019,701,"12,933 קג"
10.2019,2507,"2,200 קג"
10.2019,192,929 קג
10.2019,2508,"3,600 קג"
10.2019,1468,"6,808 קג"
10.2019,804,882 קג
10.2019,805,"1,039 קג"
10.2019,806,"1,039 קג"
10.2019,2564,"4,650 קג"
10.2019,2565,380 קג
10.2019,919,"16,408 קג"
10.2019,650,"3,175 קג"
10.2019,330,335 קג
10.2019,2569,170 קג
10.2019,55,"3,174 קג"
10.2019,71,"4,453 קג"
10.2019,1093,"11,793 קג"
10.2019,800,"7,031 קג"
10.2019,798,"2,476 קג"
10.2019,943,"9,818 קג"
10.2019,944,"9,244 קג"
10.2019,316,"1,448 קג"
10.2019,269,"3,308 קג"
10.2019,1459,"6,138 קג"
10.2019,1460,"9,580 קג"
10.2019,1111,"18,247 קג"
10.2019,2404,107 קג
10.2019,173,"1,654 קג"
10.2019,828,646 קג
10.2019,529,"7,800 קג"
10.2019,530,"10,040 קג"
10.2019,756,"2,720 קג"
10.2019,174,"1,654 קג"
10.2019,510,"1,938 קג"
10.2019,511,"1,938 קג"
10.2019,512,"1,938 קג"
10.2019,761,"2,551 קג"
10.2019,762,"1,740 קג"
10.2019,767,"2,048 קג"
10.2019,513,"4,337 קג"
10.2019,514,"3,276 קג"
10.2019,515,"3,224 קג"
10.2019,763,"1,712 קג"
10.2019,807,"2,089 קג"
10.2019,808,"2,498 קג"
10.2019,125,"7,948 קג"
10.2019,56,854 קג
10.2019,768,"3,559 קג"
10.2019,2283,"16,543 קג"
10.2019,2284,"1,612 קג"
10.2019,2285,478 קג
10.2019,2286,478 קג
10.2019,1130,"72,020 קג"
10.2019,769,"1,542 קג"
10.2019,770,"2,103 קג"
10.2019,2475,450 קג
10.2019,1131,"26,173 קג"
10.2019,2509,800 קג
10.2019,1126,"10,320 קג"
10.2019,1067,"6,591 קג"
10.2019,877,"4,491 קג"
10.2019,1254,554 קג
10.2019,666,"6,838 קג"
10.2019,667,"7,083 קג"
10.2019,402,"1,283 קג"
10.2019,403,"2,169 קג"
10.2019,109,"1,159 קג"
10.2019,110,"1,351 קג"
10.2019,1255,508 קג
10.2019,175,932 קג
10.2019,176,932 קג
10.2019,1800,693 קג
10.2019,1801,"2,148 קג"
10.2019,2028,"5,910 קג"
10.2019,1256,246 קג
10.2019,1436,"10,578 קג"
11.2019,2387,"8,500 קג"
11.2019,2489,"1,573 קג"
11.2019,2465,310 קג
11.2019,219,643 קג
11.2019,239,898 קג
11.2019,428,"6,878 קג"
11.2019,240,332 קג
11.2019,241,429 קג
11.2019,220,394 קג
11.2019,430,"9,599 קג"
11.2019,350,"11,468 קג"
11.2019,368,"1,307 קג"
11.2019,365,"1,423 קג"
11.2019,351,"1,732 קג"
11.2019,352,"8,154 קג"
11.2019,369,"3,937 קג"
11.2019,434,"13,661 קג"
11.2019,435,"7,402 קג"
11.2019,436,"5,620 קג"
11.2019,317,"7,964 קג"
11.2019,318,"2,322 קג"
11.2019,319,"3,607 קג"
11.2019,331,"17,118 קג"
11.2019,346,"4,754 קג"
11.2019,341,"3,017 קג"
11.2019,242,"3,489 קג"
11.2019,342,"6,888 קג"
11.2019,332,"11,784 קג"
11.2019,272,"3,768 קג"
11.2019,1606,"1,658 קג"
11.2019,1607,194 קג
11.2019,1583,"1,541 קג"
11.2019,1585,700 קג
11.2019,1586,182 קג
11.2019,661,"5,592 קג"
11.2019,662,"2,849 קג"
11.2019,2580,"11,502 קג"
11.2019,2369,"4,056 קג"
11.2019,2364,"6,141 קג"
11.2019,1475,"5,901 קג"
11.2019,274,"4,835 קג"
11.2019,1476,"14,644 קג"
11.2019,206,"7,450 קג"
11.2019,210,"6,208 קג"
11.2019,213,"22,556 קג"
11.2019,225,"20,456 קג"
11.2019,1379,"28,800 קג"
11.2019,1380,"30,285 קג"
11.2019,1297,"5,944 קג"
11.2019,1354,"22,150 קג"
11.2019,1261,"5,860 קג"
11.2019,1381,"28,572 קג"
11.2019,1298,"7,557 קג"
11.2019,1262,"6,663 קג"
11.2019,1355,"24,353 קג"
11.2019,1356,"21,634 קג"
11.2019,1299,"7,638 קג"
11.2019,1300,"6,100 קג"
11.2019,1278,"4,598 קג"
11.2019,1357,"21,367 קג"
11.2019,1160,"11,715 קג"
11.2019,1161,"7,819 קג"
11.2019,1162,"6,038 קג"
11.2019,1163,"9,217 קג"
11.2019,1164,"10,906 קג"
11.2019,1165,"21,994 קג"
11.2019,1166,"10,133 קג"
11.2019,1167,"12,247 קג"
11.2019,1382,"8,646 קג"
11.2019,1358,"24,688 קג"
11.2019,2,"7,195 קג"
11.2019,3,"9,442 קג"
11.2019,13,"72,116 קג"
11.2019,1469,"1,482 קג"
11.2019,1470,"3,649 קג"
11.2019,1168,"8,847 קג"
11.2019,1491,"5,589 קג"
11.2019,1492,"4,303 קג"
11.2019,1493,"7,215 קג"
11.2019,1494,"13,802 קג"
11.2019,2529,"52,600 קג"
11.2019,2530,"7,100 קג"
11.2019,2531,"16,900 קג"
11.2019,2537,"5,115 קג"
11.2019,2461,814 קג
11.2019,2462,"1,101 קג"
11.2019,2385,396 קג
11.2019,2516,"3,135 קג"
11.2019,2518,"53,219 קג"
11.2019,2538,"34,680 קג"
11.2019,2539,"28,100 קג"
11.2019,2390,156 קג
11.2019,2568,"1,047 קג"
11.2019,2571,"1,051 קג"
11.2019,2495,"48,904 קג"
11.2019,2493,"1,035 קג"
11.2019,2468,"1,024 קג"
11.2019,2494,"1,665 קג"
11.2019,2480,590 קג
11.2019,832,"70,438 קג"
11.2019,882,"20,436 קג"
11.2019,1052,"80,242 קג"
11.2019,1037,"20,582 קג"
11.2019,1012,"32,284 קג"
11.2019,911,"83,310 קג"
11.2019,1013,"6,801 קג"
11.2019,846,"25,270 קג"
11.2019,912,"59,558 קג"
11.2019,736,"2,362 קג"
11.2019,1144,"8,638 קג"
11.2019,25,"82,027 קג"
11.2019,85,"17,604 קג"
11.2019,74,"7,631 קג"
11.2019,1098,661 קג
11.2019,881,"26,699 קג"
11.2019,861,"100,830 קג"
11.2019,1038,"51,775 קג"
11.2019,883,"11,647 קג"
11.2019,833,"157,804 קג"
11.2019,834,"47,247 קג"
11.2019,35,"14,145 קג"
11.2019,114,"9,938 קג"
11.2019,111,"6,634 קג"
11.2019,1049,"13,019 קג"
11.2019,1050,"11,507 קג"
11.2019,117,"2,133 קג"
11.2019,118,"9,927 קג"
11.2019,37,"15,823 קג"
11.2019,1099,"78,050 קג"
11.2019,38,"89,197 קג"
11.2019,121,"2,160 קג"
11.2019,91,"8,876 קג"
11.2019,878,"291,330 קג"
11.2019,1053,"22,520 קג"
11.2019,862,"20,594 קג"
11.2019,863,"197,080 קג"
11.2019,864,"9,199 קג"
11.2019,1145,"214,842 קג"
11.2019,1142,"11,611 קג"
11.2019,1143,"12,809 קג"
11.2019,847,"16,348 קג"
11.2019,39,"3,465 קג"
11.2019,112,"4,046 קג"
11.2019,989,"80,094 קג"
11.2019,913,"13,830 קג"
11.2019,914,"121,341 קג"
11.2019,1014,"169,104 קג"
11.2019,1003,"17,866 קג"
11.2019,1054,"62,086 קג"
11.2019,116,"8,177 קג"
11.2019,1100,"27,667 קג"
11.2019,1101,"63,966 קג"
11.2019,86,"4,891 קג"
11.2019,30,"9,127 קג"
11.2019,1102,"62,320 קג"
11.2019,75,"11,757 קג"
11.2019,1122,945 קג
11.2019,884,"10,655 קג"
11.2019,835,"107,156 קג"
11.2019,865,"15,428 קג"
11.2019,866,"65,793 קג"
11.2019,320,"2,227 קג"
11.2019,1039,"22,606 קג"
11.2019,2482,"12,588 קג"
11.2019,1305,"3,600 קג"
11.2019,2483,"3,222 קג"
11.2019,727,631 קג
11.2019,1611,"1,345 קג"
11.2019,1612,203 קג
11.2019,725,107 קג
11.2019,1103,"32,803 קג"
11.2019,859,"17,977 קג"
11.2019,115,"8,258 קג"
11.2019,2333,"2,003 קג"
11.2019,2592,"1,968 קג"
11.2019,2476,380 קג
11.2019,726,170 קג
11.2019,59,"20,248 קג"
11.2019,60,"10,698 קג"
11.2019,61,"25,887 קג"
11.2019,62,"30,652 קג"
11.2019,1265,"2,894 קג"
11.2019,321,"1,698 קג"
11.2019,276,"2,085 קג"
11.2019,438,"7,935 קג"
11.2019,2455,"1,283 קג"
11.2019,990,"51,088 קג"
11.2019,26,"74,084 קג"
11.2019,82,"9,550 קג"
11.2019,1613,850 קג
11.2019,1614,409 קג
11.2019,1615,"1,180 קג"
11.2019,1040,"42,861 קג"
11.2019,102,"7,410 קג"
11.2019,2540,"13,400 קג"
11.2019,2541,"21,800 קג"
11.2019,867,"32,384 קג"
11.2019,1389,"23,200 קג"
11.2019,1345,"8,850 קג"
11.2019,2456,"1,964 קג"
11.2019,1545,"37,061 קג"
11.2019,1546,496 קג
11.2019,1016,"200,272 קג"
11.2019,2249,"2,433 קג"
11.2019,2250,"1,150 קג"
11.2019,126,"1,492 קג"
11.2019,27,"177,186 קג"
11.2019,2251,"1,488 קג"
11.2019,2252,"1,127 קג"
11.2019,440,"3,724 קג"
11.2019,1268,"6,878 קג"
11.2019,1140,"8,291 קג"
11.2019,1017,"12,840 קג"
11.2019,246,"1,157 קג"
11.2019,390,"2,632 קג"
11.2019,391,"2,194 קג"
11.2019,392,"1,268 קג"
11.2019,818,"11,572 קג"
11.2019,2477,248 קג
11.2019,1596,110 קג
11.2019,1597,713 קג
11.2019,1598,205 קג
11.2019,1599,318 קג
11.2019,93,"8,445 קג"
11.2019,95,"6,119 קג"
11.2019,96,"5,280 קג"
11.2019,996,"20,058 קג"
11.2019,819,"9,796 קג"
11.2019,248,"3,338 קג"
11.2019,279,"8,866 קג"
11.2019,280,"9,238 קג"
